# x_m, y_m, w_tr_right_m, w_tr_left_m
22213.70841589801,51936.257273825555,5.672693885168069,5.672693885168069
22213.147878530737,51931.85026846878,5.571780070261395,5.571780070261395
22212.58524333364,51927.42538683307,5.491246441825803,5.491246441825803
22211.986624221223,51922.990986194316,5.4117332103363625,5.4117332103363625
22211.379333111625,51918.5517694999,5.362633137749964,5.362633137749964
22210.800122921188,51914.10794651411,5.303124718172147,5.303124718172147
22210.29414074505,51909.657223078364,5.192596167509024,5.192596167509024
22209.747607845697,51905.21136852935,4.976643136891428,4.976643136891428
22209.203616144074,51900.76583866578,4.850108316286414,4.850108316286414
22208.63704924901,51896.32304777697,4.746579478139162,4.746579478139162
22208.057017074432,51891.88198405257,4.683207775578199,4.683207775578199
22207.47701854503,51887.44119359726,4.625278930950974,4.625278930950974
22206.918213403784,51882.99847403758,4.610114385353932,4.610114385353932
22206.332879228907,51878.558525953726,4.589493229997568,4.589493229997568
22205.7571502018,51874.11768000052,4.537995775015537,4.537995775015537
22205.186337697796,51869.67636355169,4.501140515176279,4.501140515176279
22204.65039778804,51865.2315651933,4.490834897755127,4.490834897755127
22204.149957022935,51860.783217210395,4.480129447283107,4.480129447283107
22203.603181931525,51856.339445243,4.468160176158231,4.468160176158231
22203.087863588116,51851.89251141145,4.444445459236804,4.444445459236804
22202.59419345492,51847.44339778721,4.470147092489827,4.470147092489827
22202.05561793055,51842.99869438964,4.503036728801939,4.503036728801939
22201.543970628954,51838.55129186422,4.540149181350083,4.540149181350083
22201.057428671622,51834.10138047312,4.559549901448821,4.559549901448821
22200.568365245945,51829.65169401461,4.557540140410296,4.557540140410296
22200.04895159838,51825.20497914855,4.562305493170696,4.562305493170696
22199.493301691502,51820.76181593329,4.597048683212045,4.597048683212045
22198.99613567397,51816.31287190472,4.5957042496465546,4.5957042496465546
22198.51166094315,51811.86266630427,4.5877189916888765,4.5877189916888765
22198.00805897471,51807.41433644878,4.615718906039102,4.615718906039102
22197.515910397953,51802.96487179131,4.6255993424364945,4.6255993424364945
22197.04107568616,51798.5136969329,4.631989435384403,4.631989435384403
22196.547690064795,51794.06434652796,4.650511384683807,4.650511384683807
22196.05768874583,51789.614661122134,4.691353901406991,4.691353901406991
22195.594764609,51785.16230646104,4.739795041713857,4.739795041713857
22195.130139859117,51780.71011871248,4.77178359611034,4.77178359611034
22194.644134967486,51776.26003935259,4.787369887873113,4.787369887873113
22194.165229566323,51771.80926137364,4.799292753692107,4.799292753692107
22193.67949757462,51767.359158829604,4.834781338280405,4.834781338280405
22193.224390632968,51762.90603585997,4.884098888057715,4.884098888057715
22192.703432129165,51758.45941616963,4.882753841551326,4.882753841551326
22192.219446531442,51754.00914975351,4.852733760161668,4.852733760161668
22191.78721484601,51749.55377258068,4.854824634248077,4.854824634248077
22191.30975097677,51745.10286584261,4.8342892414859095,4.8342892414859095
22190.848518631727,51740.650356816346,4.847834286468928,4.847834286468928
22190.370392921002,51736.199519992486,4.8645793938035045,4.8645793938035045
22189.91252446496,51731.74668153925,4.92157686027337,4.92157686027337
22189.472680947336,51727.29206064237,4.933996521804568,4.933996521804568
22188.972784063524,51722.84338359298,4.919676624557723,4.919676624557723
22188.49237041489,51718.39278053464,4.923920667692399,4.923920667692399
22188.01258183585,51713.94211717787,4.914815377107282,4.914815377107282
22187.53813273244,51709.49092636487,4.901009348742649,4.901009348742649
22187.062289463756,51705.03987451876,4.920826462565141,4.920826462565141
22186.595081475156,51700.58796800975,4.966946282777248,4.966946282777248
22186.138520042863,51696.13500712781,4.990578750992165,4.990578750992165
22185.58843506962,51691.691311593444,4.9240134469666526,4.9240134469666526
22185.114268759637,51687.24009528707,4.908893085393952,4.908893085393952
22184.68674429733,51682.78425754624,4.919579842550194,4.919579842550194
22184.266201828388,51678.32772750109,4.948177627061069,4.948177627061069
22183.808364593628,51673.87489217587,4.974807258687233,4.974807258687233
22183.318885099758,51669.4251914512,5.015593226057734,5.015593226057734
22182.859391321887,51664.97251922638,5.026887108921816,5.026887108921816
22182.37968438131,51660.52184893847,5.0419001196348265,5.0419001196348265
22181.918380594834,51656.06935473715,5.012671464181939,5.012671464181939
22181.444187458153,51651.61813664912,5.0001138443883075,5.0001138443883075
22180.965737602077,51647.16733930837,5.008791266250728,5.008791266250728
22180.52137988544,51642.71316451112,5.023094303897783,5.023094303897783
22180.089983990336,51638.25770573596,5.022979697384937,5.022979697384937
22179.62299017395,51633.80577182009,5.023809964483639,5.023809964483639
22179.11920795567,51629.35747958669,5.040124434500034,5.040124434500034
22178.665848251785,51624.90419406473,5.048129000972528,5.048129000972528
22178.195463319,51620.45259344885,5.037928979010495,5.037928979010495
22177.723256205085,51616.001172469725,5.024070414913158,5.024070414913158
22177.25481113395,51611.54937846793,5.020707101889619,5.020707101889619
22176.79003388522,51607.09722094926,5.027934455573874,5.027934455573874
22176.327921743723,51602.64479931199,5.028963603022541,5.028963603022541
22175.86126635936,51598.192826855564,5.015243809071043,5.015243809071043
22175.413571329,51593.73897846104,5.01800818674716,5.01800818674716
22174.948137627773,51589.286884781715,5.010558710844089,5.010558710844089
22174.44180835854,51584.83883566095,4.989859642391147,4.989859642391147
22173.96700380116,51580.38766809561,4.9745264409606555,4.9745264409606555
22173.531864726043,51575.93257802163,4.993200442489125,4.993200442489125
22173.106100676516,51571.47656154419,5.022883115808967,5.022883115808967
22172.655040107395,51567.023046906965,5.038887741555685,5.038887741555685
22172.168995409826,51562.57299137791,5.072106364836781,5.072106364836781
22171.645680093192,51558.12662043217,5.0458967798217245,5.0458967798217245
22171.1518936761,51553.67733023783,5.025555171429469,5.025555171429469
22170.678672034213,51549.226007469195,5.014553949970618,5.014553949970618
22170.207643869442,51544.77446840456,5.016931771049062,5.016931771049062
22169.755692868705,51540.321044322336,5.030331813427045,5.030331813427045
22169.295709133832,51535.86841499713,5.0221117800900466,5.0221117800900466
22168.83159826712,51531.41619441782,4.985359423742304,4.985359423742304
22168.401906171366,51526.96057279024,5.0500408064759466,5.0500408064759466
22167.936921032513,51522.50844042894,5.05973521225312,5.05973521225312
22167.455823178807,51518.05790163893,5.020224733713205,5.020224733713205
22166.977650347937,51513.607074830594,4.960230790853642,4.960230790853642
22166.506543238334,51509.1555507844,4.923699543881452,4.923699543881452
22166.030392834906,51504.704526482026,4.944381096511493,4.944381096511493
22165.56127755697,51500.252808057456,4.979327516814261,4.979327516814261
22165.08108691031,51495.802185866094,4.990947479672394,4.990947479672394
22164.647345294696,51491.3469729756,5.03886874913981,5.03886874913981
22164.181659917136,51486.89491937595,5.0457688414296324,5.0457688414296324
22163.70393299162,51482.444057815796,5.054465529256983,5.054465529256983
22163.224674276724,51477.99334931774,5.072600546884983,5.072600546884983
22162.756875665764,51473.5415090967,5.086174356640195,5.086174356640195
22162.2995327104,51469.08863619186,5.0740931114719015,5.0740931114719015
22161.836487379693,51464.636328573455,5.034293220326627,5.034293220326627
22161.35524482592,51460.18582247358,5.019567457893369,5.019567457893369
22160.88888175059,51455.73384587886,5.056438252178996,5.056438252178996
22160.404190973066,51451.2836841064,5.057480656500465,5.057480656500465
22159.959052493068,51446.829609777036,5.038880915621269,5.038880915621269
22159.523854848296,51442.37455215816,5.020865024059309,5.020865024059309
22159.073004039965,51437.921044249946,4.991490933495404,4.991490933495404
22158.587930485977,51433.47092491483,4.964063615802285,4.964063615802285
22158.103273112098,51429.02076559838,4.964798051413277,4.964798051413277
22157.63509909986,51424.568975040325,4.977163055144625,4.977163055144625
22157.20916747739,51420.11300126808,4.9444157244095255,4.9444157244095255
22156.704304444323,51415.66484492482,4.985663819736832,4.985663819736832
22156.205595302003,51411.216079815276,5.024691439248261,5.024691439248261
22155.733861416436,51406.76464252875,5.047860429930835,5.047860429930835
22155.285874053065,51402.310851750575,5.039238065784909,5.039238065784909
22154.813998360798,51397.8594268346,5.039767061387536,5.039767061387536
22154.337492639093,51393.40845953531,5.0286093612575105,5.0286093612575105
22153.867290143997,51388.95686593263,5.021234702815842,5.021234702815842
22153.45062206084,51384.4999639076,5.061489713023667,5.061489713023667
22153.025285076226,51380.04391802526,5.064839207448329,5.064839207448329
22152.541362254724,51375.59367631117,5.070737056530174,5.070737056530174
22152.084554665413,51371.14074324402,5.05992935299985,5.05992935299985
22151.64352158893,51366.68624241742,5.03718285749674,5.03718285749674
22151.194315015913,51362.23254735466,5.042030000981013,5.042030000981013
22150.751267433305,51357.77823686018,5.044486394729526,5.044486394729526
22150.287622715132,51353.32596251412,5.056382515202709,5.056382515202709
22149.84952525579,51348.87115012141,5.081747627856233,5.081747627856233
22149.38551088231,51344.41889968657,5.066529828223521,5.066529828223521
22148.911878947052,51339.967594678674,5.060142744579328,5.060142744579328
22148.454571332608,51335.51466421866,5.054584561452955,5.054584561452955
22147.992319173296,51331.06221497677,5.044730021833238,5.044730021833238
22147.53538630371,51326.609229881346,5.044257344342827,5.044257344342827
22147.05983729894,51322.15807782946,5.041293055623904,5.041293055623904
22146.563797704297,51317.708942019424,5.048666569108515,5.048666569108515
22146.09780464397,51313.25682130318,5.041130247676473,5.041130247676473
22145.64890574665,51308.80300040903,5.050534036480983,5.050534036480983
22145.19023350205,51304.35013552653,5.062357888935186,5.062357888935186
22144.71648141902,51299.898744304446,5.072495223185804,5.072495223185804
22144.25292619818,51295.44634517901,5.048827498672529,5.048827498672529
22143.771985488325,51290.9956519587,5.025901351256182,5.025901351256182
22143.29773436544,51286.54428006831,5.010269921109445,5.010269921109445
22142.87502021331,51282.087829761964,5.029170561468669,5.029170561468669
22142.392922609164,51277.63722883099,5.04783492728302,5.04783492728302
22141.898675780252,51273.187821373824,5.0513179061211515,5.0513179061211515
22141.4029366396,51268.738562443876,5.035983525665871,5.035983525665871
22140.962293895915,51264.283894011736,5.05088623405503,5.05088623405503
22140.495211759917,51259.83184037041,5.09385999618006,5.09385999618006
22140.06689824307,51255.375999784665,5.088265314784595,5.088265314784595
22139.612511393978,51250.92274896863,5.0475964813017296,5.0475964813017296
22139.15507540902,51246.469832771734,5.019065863334532,5.019065863334532
22138.700906499012,51242.01663892245,4.995915551017137,4.995915551017137
22138.2385595839,51237.56429995742,4.9941096082707395,4.9941096082707395
22137.77553863074,51233.112088955415,5.006083669799469,5.006083669799469
22137.302312694155,51228.660953880506,5.02134208401353,5.02134208401353
22136.811464304163,51224.21163957227,5.032733565282899,5.032733565282899
22136.386388235172,51219.755945450546,5.018735849164371,5.018735849164371
22135.939627569067,51215.30248978522,5.01430511162722,5.01430511162722
22135.4720047663,51210.8512161126,5.013635895299007,5.013635895299007
22135.009226209208,51206.39960129374,5.034838185294693,5.034838185294693
22134.563232533612,51201.946457155704,5.025854056677958,5.025854056677958
22134.1100047011,51197.49416277478,5.016774049146517,5.016774049146517
22133.648314491682,51193.042837599234,5.020637747148615,5.020637747148615
22133.164926806334,51188.593806383644,5.029961948832603,5.029961948832603
22132.718685983724,51184.14111983366,5.007400045082242,5.007400045082242
22132.266517097487,51179.689071672794,5.013349201777039,5.013349201777039
22131.827757070518,51175.23565124941,5.030635788264688,5.030635788264688
22131.37828955772,51170.7832715508,5.018019010012596,5.018019010012596
22130.880106689456,51166.33582458282,5.001767407592353,5.001767407592353
22130.364097531536,51161.89014169327,4.9771315730287995,4.9771315730287995
22129.880171241628,51157.441030910275,4.992406819322096,4.992406819322096
22129.419792683,51152.989317323125,5.031928218100998,5.031928218100998
22128.980788264656,51148.535185373985,5.052014791986409,5.052014791986409
22128.56714858293,51144.0781913667,5.054798142787466,5.054798142787466
22128.122609357535,51139.624195259836,5.053626285968722,5.053626285968722
22127.631131364164,51135.1748703899,5.036258682160949,5.036258682160949
22127.17576354339,51130.7215445444,5.005242034262471,5.005242034262471
22126.696750513194,51126.27044388119,5.0106885554470315,5.0106885554470315
22126.22665239247,51121.81815958121,5.028819191969457,5.028819191969457
22125.78270468024,51117.36300692204,5.055508560072944,5.055508560072944
22125.312564071937,51112.91058976733,5.042713203253876,5.042713203253876
22124.83223985482,51108.45948955808,5.044453517074613,5.044453517074613
22124.359119204062,51104.00825384889,5.024474966379969,5.024474966379969
22123.87420357105,51099.559274926025,4.972953741296312,4.972953741296312
22123.39367824996,51095.11142274434,4.983491336087729,4.983491336087729
22122.929208110974,51090.664077111505,4.970283409119076,4.970283409119076
22122.45811592212,51086.22028936447,4.967851213901059,4.967851213901059
22121.998447130147,51081.77879939521,4.984131564325099,4.984131564325099
22121.55086701551,51077.33982727896,4.996295531782743,4.996295531782743
22121.100286322813,51072.905127879334,4.997808356183873,4.997808356183873
22120.631051410972,51068.476514381306,5.003649450683836,5.003649450683836
22120.158317156813,51064.05150637791,5.000398030668652,5.000398030668652
22119.71173578171,51059.62406488133,5.008060584574205,5.008060584574205
22119.24239659415,51055.199005106566,5.012186276279458,5.012186276279458
22118.758655683094,51050.77218018116,5.004260174883437,5.004260174883437
22118.29531108091,51046.33206072508,5.025145162586625,5.025145162586625
22117.864000255002,51041.867728495126,5.080863375905315,5.080863375905315
22117.42509912196,51037.3778918864,5.14821194687536,5.14821194687536
22116.903896328055,51032.87298806578,5.262336922678717,5.262336922678717
22116.24913960308,51028.362794044064,5.289710751798167,5.289710751798167
22115.35070909524,51023.884258418126,5.228132655152171,5.228132655152171
22114.211828518797,51019.44564949137,5.182893525498449,5.182893525498449
22112.776433002495,51015.082921125446,5.265380071318131,5.265380071318131
22111.083093311037,51010.79726468738,5.422989663333129,5.422989663333129
22109.1195587807,51006.6128451092,5.4949404699215085,5.4949404699215085
22106.904198200496,51002.54011076806,5.454925587302234,5.454925587302234
22104.451048647792,50998.59057740157,5.445583516055461,5.445583516055461
22101.73246205997,50994.806813644056,5.483471971191,5.483471971191
22098.74877376379,50991.220330761695,5.501270488573513,5.501270488573513
22095.523772804823,50987.84623068471,5.4889637462057355,5.4889637462057355
22092.11612643528,50984.65972438125,5.518975983586712,5.518975983586712
22088.550312973348,50981.65637605444,5.5398325992970445,5.5398325992970445
22084.85998121179,50978.810778519575,5.541684734252237,5.541684734252237
22080.990497049588,50976.216221947194,5.495647811317235,5.495647811317235
22077.042396340297,50973.74150798423,5.5329827631395565,5.5329827631395565
22073.009395086512,50971.38599476681,5.58336142893691,5.58336142893691
22068.838341071096,50969.26214707541,5.626310608740875,5.626310608740875
22064.502078831494,50967.49504047646,5.633319714563731,5.633319714563731
22060.036561885303,50966.094978796085,5.603705566976834,5.603705566976834
22055.497134293808,50964.984452083416,5.558778184123055,5.558778184123055
22050.929148709645,50964.02613993629,5.569795099747457,5.569795099747457
22046.322506894296,50963.286551669036,5.583023094437571,5.583023094437571
22041.68409404337,50962.803267413445,5.563650624943491,5.563650624943491
22037.028188399912,50962.63429839708,5.554681820113415,5.554681820113415
22032.378762563287,50962.783416131904,5.585844913921892,5.585844913921892
22027.760091760367,50963.25135624983,5.6011401041589375,5.6011401041589375
22023.183103580297,50963.9372925357,5.64367956475954,5.64367956475954
22018.666872225196,50964.89169175533,5.704849422968694,5.704849422968694
22014.21018104556,50966.03014567723,5.764407912766457,5.764407912766457
22009.800509976812,50967.28183018531,5.7932085825485915,5.7932085825485915
22005.41916334018,50968.59454889933,5.774294303051102,5.774294303051102
22001.088809314504,50970.05409247508,5.803407289471416,5.803407289471416
21996.783651157886,50971.586726689566,5.773251302191733,5.773251302191733
21992.528954988433,50973.25952855522,5.730140401636211,5.730140401636211
21988.347316881984,50975.10846306759,5.715273044328204,5.715273044328204
21984.25031636629,50977.135939082946,5.729234232058823,5.729234232058823
21980.199397162305,50979.256715446114,5.686656095036544,5.686656095036544
21976.224799514675,50981.51796180529,5.682473456325544,5.682473456325544
21972.285571709035,50983.847750813846,5.6866250484260465,5.6866250484260465
21968.453180557197,50986.347613695456,5.709950113626456,5.709950113626456
21964.74317497036,50989.02121232876,5.687233361921009,5.687233361921009
21961.133095129317,50991.82360226347,5.667328850974754,5.667328850974754
21957.595978628822,50994.71336463993,5.65417845481817,5.65417845481817
21954.124053797303,50997.678191381056,5.627114367189383,5.627114367189383
21950.75892206274,51000.759801086635,5.631195929053558,5.631195929053558
21947.4537972873,51003.9026292631,5.608743540661357,5.608743540661357
21944.26329895531,51007.15812942902,5.595628631726633,5.595628631726633
21941.1890499573,51010.5196551535,5.606668611170179,5.606668611170179
21938.177989389627,51013.93314041228,5.631470522375162,5.631470522375162
21935.227612827963,51017.39560968562,5.630744202190416,5.630744202190416
21932.369455198885,51020.93172167137,5.599794705086489,5.599794705086489
21929.62836279007,51024.55664351757,5.562862396771866,5.562862396771866
21927.00318536653,51028.26339290848,5.5448465677771255,5.5448465677771255
21924.470178657873,51032.0295192255,5.568597261295371,5.568597261295371
21922.008969253504,51035.837956334406,5.618404276792146,5.618404276792146
21919.588612533124,51039.667140837264,5.648214503082782,5.648214503082782
21917.22560923494,51043.52848787202,5.610977871284184,5.610977871284184
21915.044905714116,51047.49647674468,5.592610596778457,5.592610596778457
21912.949985745614,51051.50582856609,5.587850920156324,5.587850920156324
21910.97354215216,51055.57219778547,5.553054129491864,5.553054129491864
21909.064639037315,51059.66423697642,5.565560862385576,5.565560862385576
21907.182549056342,51063.76064621321,5.555466441483335,5.555466441483335
21905.467402610804,51067.930430655804,5.6108639130092,5.6108639130092
21903.838873936704,51072.12929672396,5.60498399246227,5.60498399246227
21902.33078834344,51076.369870292896,5.603081137435771,5.603081137435771
21900.85476736012,51080.61144327831,5.605331016354591,5.605331016354591
21899.462750386316,51084.87588545287,5.567757270542586,5.567757270542586
21898.15340890485,51089.16090098516,5.593708580400162,5.593708580400162
21896.867506528506,51093.4440098663,5.627551373747342,5.627551373747342
21895.621009071067,51097.73238370141,5.627968577515495,5.627968577515495
21894.519103263076,51102.059624659305,5.597854989208242,5.597854989208242
21893.51423359123,51106.40654043579,5.595241001597118,5.595241001597118
21892.540996746815,51110.752826581724,5.581188036208754,5.581188036208754
21891.607703479927,51115.10186954177,5.604263304757618,5.604263304757618
21890.743093742654,51119.46118927248,5.614805743163391,5.614805743163391
21889.95228487214,51123.8310237521,5.622669243520249,5.622669243520249
21889.254354790988,51128.214020320025,5.623388986976028,5.623388986976028
21888.627504742795,51132.60405262293,5.637604422918277,5.637604422918277
21888.043332561094,51136.995474992655,5.625689297537606,5.625689297537606
21887.530778496184,51141.3930128865,5.6108586470131305,5.6108586470131305
21887.11588435222,51145.79898756606,5.593329050335606,5.593329050335606
21886.74740977762,51150.205274250824,5.6259815240325395,5.6259815240325395
21886.348909742264,51154.60482873105,5.628181156050786,5.628181156050786
21885.956908103937,51159.00454536377,5.61616623959368,5.61616623959368
21885.600755218555,51163.40837940152,5.5804261391905445,5.5804261391905445
21885.32296786158,51167.81890270909,5.578759700335472,5.578759700335472
21885.09286156253,51172.23353647549,5.572212721213846,5.572212721213846
21884.934443926773,51176.65322428213,5.55284783117546,5.55284783117546
21884.832388803894,51181.07542939005,5.555854727060574,5.555854727060574
21884.767611731575,51185.50149543611,5.573037177745893,5.573037177745893
21884.725561468986,51189.94449383248,5.593758475175552,5.593758475175552
21884.69887084381,51194.406762745464,5.634534409233944,5.634534409233944
21884.679524512558,51198.88200001148,5.690336840160844,5.690336840160844
21884.678361711936,51203.36184314346,5.705210492870679,5.705210492870679
21884.614169177614,51207.8456165876,5.680212394576351,5.680212394576351
21884.551502999166,51212.32858509766,5.676678796562134,5.676678796562134
21884.515132502565,51216.809141492304,5.705000663915614,5.705000663915614
21884.49795043973,51221.28818981783,5.765271056916955,5.765271056916955
21884.47974827437,51225.76746846101,5.816084549773709,5.816084549773709
21884.44363100179,51230.2477893232,5.803814122527934,5.803814122527934
21884.354844410667,51234.730343007584,5.812225800337981,5.812225800337981
21884.29493594064,51239.21198091813,5.83456507710206,5.83456507710206
21884.231836042272,51243.69355592871,5.868010464030398,5.868010464030398
21884.165388969224,51248.174898809375,5.898314623538439,5.898314623538439
21884.128769460513,51252.655079025666,5.875726061740135,5.875726061740135
21884.084314332114,51257.13569081489,5.860386152046709,5.860386152046709
21884.027331257745,51261.61708493367,5.9008841264783545,5.9008841264783545
21883.998646728178,51266.0975699385,5.973107972310997,5.973107972310997
21883.94911437417,51270.578480328084,6.00523033976927,6.00523033976927
21883.83640594979,51275.060851901195,5.9690796102617085,5.9690796102617085
21883.696366402502,51279.543461289286,5.926651772151223,5.926651772151223
21883.595581530797,51284.02511877278,5.893706622744423,5.893706622744423
21883.50976574191,51288.50748210469,5.865192588048705,5.865192588048705
21883.52020032354,51292.98807296155,5.930041755898753,5.930041755898753
21883.545746034415,51297.46840068158,6.009860184924583,6.009860184924583
21883.538123269478,51301.94876586617,6.0344523093890015,6.0344523093890015
21883.46804212214,51306.42987310975,6.039792469869465,6.039792469869465
21883.376345167304,51310.910988998054,6.043669498608369,6.043669498608369
21883.306744220332,51315.391161244,6.051258284060197,6.051258284060197
21883.272209829636,51319.87044161222,6.058762565468262,6.058762565468262
21883.268857645155,51324.34925986244,6.055482383764607,6.055482383764607
21883.270913693996,51328.82832508226,6.0346953630301545,6.0346953630301545
21883.29104194599,51333.30706803902,6.015016074157663,6.015016074157663
21883.347101548454,51337.78469013747,6.001745805892472,6.001745805892472
21883.40307657073,51342.26224508368,6.025040390511443,6.025040390511443
21883.46581045674,51346.73926975447,6.0417980081970875,6.0417980081970875
21883.542108950474,51351.21525672748,6.038786723241359,6.038786723241359
21883.63083137672,51355.690075427294,6.032631092675004,6.032631092675004
21883.758548401587,51360.163850842706,6.01186454363766,6.01186454363766
21883.90907447233,51364.640858711806,6.008826119706791,6.008826119706791
21884.028209145567,51369.12961292514,6.057059650246733,6.057059650246733
21884.250259430497,51373.62502497148,6.009049817278236,6.009049817278236
21884.468284759667,51378.12241863475,5.982293716612269,5.982293716612269
21884.74715519424,51382.61024414032,5.974024250441722,5.974024250441722
21885.01886753992,51387.09123814107,5.947852556059563,5.947852556059563
21885.25942176507,51391.570685930674,5.962892745406074,5.962892745406074
21885.54170686143,51396.05070700451,5.98563779559187,5.98563779559187
21885.831161157665,51400.53758495162,6.01592265874626,6.01592265874626
21886.14728373417,51405.02763872348,6.045170233736502,6.045170233736502
21886.5153858855,51409.511062895646,6.058086012807847,6.058086012807847
21886.88784160374,51413.98802553576,6.060786723447982,6.060786723447982
21887.255922956116,51418.457966264294,6.071406912388938,6.071406912388938
21887.62010085622,51422.921640423476,6.090757014624426,6.090757014624426
21888.034915118347,51427.37738358961,6.094382742964434,6.094382742964434
21888.475867833535,51431.82926666469,6.0809869440429525,6.0809869440429525
21888.9311308206,51436.279786659376,6.061475343922499,6.061475343922499
21889.359313229852,51440.73349949911,6.0671221497060115,6.0671221497060115
21889.827602527563,51445.18477893261,6.064294748063065,6.064294748063065
21890.319162705004,51449.63474523425,6.063894608259105,6.063894608259105
21890.806301792072,51454.085604945896,6.058142505083438,6.058142505083438
21891.28359707829,51458.53766681222,6.034593723515655,6.034593723515655
21891.7480538829,51462.99104441695,6.002262492693306,6.002262492693306
21892.204364444042,51467.44522565099,5.973281246731223,5.973281246731223
21892.640916200166,51471.90114513423,5.964540249633265,5.964540249633265
21893.08256807903,51476.356568813906,5.955045207747342,5.955045207747342
21893.556478764018,51480.809059046034,5.961797549475299,5.961797549475299
21894.036515128097,51485.26087397228,5.964481689301336,5.964481689301336
21894.488456198334,51489.715021638214,5.996612277509344,5.996612277509344
21894.91201052478,51494.1715407289,6.054683970087573,6.054683970087573
21895.34398004625,51498.62720602982,6.072475398308167,6.072475398308167
21895.765734173187,51503.08368788147,6.07614620952025,6.07614620952025
21896.181029895568,51507.54067261058,6.062313449414222,6.062313449414222
21896.663315637506,51511.99169426484,6.051733106373489,6.051733106373489
21897.168525816873,51516.44066412331,6.06067197237344,6.06067197237344
21897.659264753063,51520.8908973534,6.056473083019547,6.056473083019547
21898.11759232871,51525.34398404781,6.032504464650831,6.032504464650831
21898.554865104295,51529.798927384305,6.007834781491605,6.007834781491605
21899.020432256686,51534.251388131,6.020090475193775,6.020090475193775
21899.488527707133,51538.70364145948,6.038676980051723,6.038676980051723
21899.952309574568,51543.15629173104,6.052901347274954,6.052901347274954
21900.381385238245,51547.612008617616,6.035890957949919,6.035890957949919
21900.829173012717,51552.06609854192,6.043312775624584,6.043312775624584
21901.289231820178,51556.51912904682,6.031274416392377,6.031274416392377
21901.702451031284,51560.976285901284,5.969870647260611,5.969870647260611
21902.168489537828,51565.42882518795,5.965167442777311,5.965167442777311
21902.63197799638,51569.881603714726,6.00087795510573,6.00087795510573
21903.088929913523,51574.33496895378,6.034686730024108,6.034686730024108
21903.544156332,51578.78849684038,6.056802200507913,6.056802200507913
21904.00821597276,51583.24125969448,6.050254660185297,6.050254660185297
21904.468614325742,51587.6943508758,6.00880207773078,6.00880207773078
21904.921641834677,51592.148093885975,5.983121924800794,5.983121924800794
21905.357119701628,51596.60337978683,5.986006696885238,5.986006696885238
21905.801559446685,51601.05788321768,5.999345287058504,5.999345287058504
21906.282327568682,51605.509202688976,6.0370393227059385,6.0370393227059385
21906.756451854406,51609.961104707036,6.059814223011334,6.059814223011334
21907.19050068215,51614.416521568,6.058849083979815,6.058849083979815
21907.619334085866,51618.87239562621,6.050008375470957,6.050008375470957
21908.056797831887,51623.32751132472,6.041561635826622,6.041561635826622
21908.51376694478,51627.78091297847,6.030345386451917,6.030345386451917
21908.99218621855,51632.23242834224,6.022780117462968,6.022780117462968
21909.456877130204,51636.68514544229,6.024087272728106,6.024087272728106
21909.896517681726,51641.14005931852,6.042369963492474,6.042369963492474
21910.33701646033,51645.594894914364,5.984742849311669,5.984742849311669
21910.81254093394,51650.04665005461,5.952500326553178,5.952500326553178
21911.302314858152,51654.49714937461,5.9571493311422525,5.9571493311422525
21911.6855248243,51658.957010269456,5.999805967559597,5.999805967559597
21912.119672253506,51663.41239254149,6.033982936335066,6.033982936335066
21912.58160224656,51667.86533066115,6.069632844393016,6.069632844393016
21913.035878891347,51672.31893937746,6.084335199838112,6.084335199838112
21913.517019950534,51676.770185564616,6.090555041857044,6.090555041857044
21914.00014676619,51681.22125667389,6.095275812144872,6.095275812144872
21914.447611175274,51685.67546168307,6.065758984227466,6.065758984227466
21914.901825729503,51690.1290739558,6.040967817374155,6.040967817374155
21915.361292257596,51694.58222607131,6.0361684988599364,6.0361684988599364
21915.855376784326,51699.03234047452,6.076207317683668,6.076207317683668
21916.31852605201,51703.485175209804,6.085192591517022,6.085192591517022
21916.776276640623,51707.93848774258,6.08382426080995,6.08382426080995
21917.231340231996,51712.392040481966,6.085892653591409,6.085892653591409
21917.69267520805,51716.845048382995,6.116257445677566,6.116257445677566
21918.149458338117,51721.29846142814,6.122456855283266,6.122456855283266
21918.59652621767,51725.75273195747,6.116820343999407,6.116820343999407
21919.040050067088,51730.20731884298,6.109889185850249,6.109889185850249
21919.493745946354,51734.66102176925,6.111594598337642,6.111594598337642
21919.9190274706,51739.11721673855,6.08477130715774,6.08477130715774
21920.373581020805,51743.5708579761,6.079426182053951,6.079426182053951
21920.862789736122,51748.02148667766,6.069215407108495,6.069215407108495
21921.285900196453,51752.47781363418,6.021113903263383,6.021113903263383
